# BUSCO version is: 5.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of species: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
475826at33208	Fragmented	chr3	51649318	51656909	-	96.6	151
476036at33208	Complete	chr3	26335831	26341910	-	302.3	223
477052at33208	Missing
477939at33208	Fragmented	chr4	9436709	9489102	-	135.1	203
477998at33208	Missing
478073at33208	Complete	chr2	131216412	131217167	-	374.1	226
478984at33208	Complete	chr1	66368627	66369675	+	273.8	249
480700at33208	Missing
480735at33208	Complete	chr3	129945414	129948554	-	225.7	218
481557at33208	Missing
482691at33208	Complete	chr2	7618641	7624597	+	360.9	243
483489at33208	Fragmented	chr4	20744501	20745308	-	73.5	179
485003at33208	Complete	chr1	56235372	56248141	-	186.2	200
485696at33208	Complete	chr2	3235015	3237274	+	105.2	138
486370at33208	Fragmented	chr1	153780769	153781047	+	71.6	81
486431at33208	Fragmented	chr3	81651165	81651599	-	98.9	136
486743at33208	Missing
486993at33208	Complete	chr4	87288641	87289859	+	279.8	247
487873at33208	Complete	chr1	173150610	173244814	-	47.6	104
487987at33208	Complete	chr3	43496000	43496675	-	153.9	147
488559at33208	Complete	chr2	128082273	128083500	-	117.6	160
488635at33208	Fragmented	chr4	81637303	81639174	-	86.8	123
489359at33208	Fragmented	chr1	41392851	41393030	+	91.2	56
489858at33208	Fragmented	chr3	77550819	77616394	+	98.5	97
489997at33208	Missing
490248at33208	Complete	chr3	56478193	56478941	-	245.2	164
490961at33208	Missing
491252at33208	Complete	chr2	117080703	117082060	-	118.5	133
491289at33208	Complete	chr2	2546296	2558239	+	113.0	137
492033at33208	Fragmented	chr1	206315360	206318583	+	104.4	114
493148at33208	Fragmented	chr1	59426221	59428706	-	91.3	66
493505at33208	Missing
493913at33208	Complete	chr2	87292226	87293631	-	311.1	392
494057at33208	Fragmented	chr3	63887821	63888243	+	63.6	123
495100at33208	Complete	chr1	183260921	183263265	+	332.3	218
495175at33208	Complete	chr4	46449585	46463412	-	130.5	141
495207at33208	Fragmented	chr4	15304349	15311750	+	88.6	103
495311at33208	Complete	chr3	127930375	127931024	+	149.4	161
495329at33208	Missing
495389at33208	Complete	chr1	127154686	127155318	+	122.9	166
495605at33208	Complete	chr3	94441690	94442493	+	269.2	218
495802at33208	Missing
495926at33208	Missing
496070at33208	Complete	chr1	217016629	217017405	-	46.8	184
496219at33208	Complete	chr4	71778063	71779041	+	233.3	207
498535at33208	Duplicated	chr1	4249900	4250816	-	198.1	163
498535at33208	Duplicated	chr1	157729946	157734223	+	190.7	175
500261at33208	Complete	chr1	123392645	123393897	+	213.7	220
500808at33208	Complete	chr1	119111285	119112480	-	280.1	303
501396at33208	Complete	chr3	77541107	77542985	-	270.3	169
501546at33208	Complete	chr1	115202248	115202763	+	51.7	103
501788at33208	Missing
502128at33208	Complete	chr3	35975765	35977954	+	259.7	252
502407at33208	Duplicated	chr4	88949561	88950881	-	191.0	158
502407at33208	Duplicated	chr1	247379366	247380265	+	174.3	170
502429at33208	Complete	chr3	78676597	78677258	-	140.3	145
502584at33208	Missing
502691at33208	Complete	chr4	75444916	75446932	-	303.7	205
503333at33208	Duplicated	chr4	51077631	51078483	+	331.7	248
503333at33208	Duplicated	chr4	57642269	57643168	+	317.6	247
503828at33208	Missing
504207at33208	Complete	chr1	75635522	75636656	-	232.6	299
504292at33208	Complete	chr4	32029452	32030032	+	165.8	136
504691at33208	Complete	chr3	75759858	75760379	+	123.5	141
504731at33208	Duplicated	manual_scaffold_134	144838	145656	+	331.5	237
504731at33208	Duplicated	chr1	157679848	157680669	+	331.5	237
504731at33208	Duplicated	chr1	160229006	160229824	+	323.2	237
504912at33208	Fragmented	chr1	175964390	175964494	-	29.9	34
505248at33208	Complete	chr3	25746737	25748242	+	227.3	170
505718at33208	Missing
508188at33208	Complete	chr3	142675026	142676753	+	205.7	205
508379at33208	Complete	chr1	125655621	125656379	-	166.1	127
508986at33208	Fragmented	chr2	183452853	183453449	+	75.6	117
509494at33208	Complete	chr3	50478642	50479198	-	198.2	135
509816at33208	Fragmented	chr2	1074967	1075821	-	109.1	114
510174at33208	Missing
510522at33208	Complete	chr3	62049341	62050033	+	146.6	172
510581at33208	Complete	chr3	49366603	49369006	+	199.1	230
511272at33208	Complete	chr1	266325114	266326921	-	148.8	231
511386at33208	Complete	chr3	81643363	81645189	+	188.7	343
511575at33208	Complete	chr2	135268977	135269718	-	235.8	147
511668at33208	Complete	chr2	61477892	61478835	+	147.1	183
514121at33208	Complete	chr2	66750545	66752182	-	210.5	597
514296at33208	Complete	chr3	110037427	110037933	+	192.3	134
514565at33208	Complete	chr4	34073724	34076299	-	346.7	178
514675at33208	Fragmented	chr4	32771070	32773048	-	153.5	128
514698at33208	Complete	chr2	49661868	49662559	+	135.4	170
514724at33208	Complete	chr4	19303957	19305702	-	143.7	128
514727at33208	Missing
514740at33208	Complete	chr2	166472353	166472973	+	207.7	174
514834at33208	Missing
514892at33208	Complete	chr1	97708106	97709510	-	261.5	202
515058at33208	Complete	chr4	31163364	31175613	+	321.9	302
515377at33208	Missing
515410at33208	Complete	chr3	8844351	8845293	+	183.7	152
515425at33208	Missing
515528at33208	Missing
515640at33208	Complete	chr3	23552416	23553111	+	212.1	190
516078at33208	Duplicated	chr1	26837370	26838278	-	215.3	227
516078at33208	Duplicated	chr1	26682985	26683857	-	210.2	243
516078at33208	Duplicated	chr1	26624327	26625214	+	207.3	238
516321at33208	Complete	chr2	174204830	174205369	+	158.6	132
516481at33208	Complete	chr2	19143834	19144391	+	56.7	156
516659at33208	Missing
516716at33208	Complete	chr1	118000023	118002371	+	252.0	251
517311at33208	Complete	chr1	214888040	214917542	-	216.4	188
517525at33208	Complete	chr2	94417773	94421056	-	241.2	248
517686at33208	Complete	chr1	66319654	66320007	+	136.0	99
517968at33208	Complete	chr1	251395827	251396297	+	101.3	90
518288at33208	Complete	chr1	17345593	17349445	-	333.1	302
518569at33208	Fragmented	chr2	22097651	22097848	-	42.8	52
518635at33208	Complete	chr4	46985621	46987423	+	175.5	353
519030at33208	Fragmented	chr1	168861868	168862860	-	73.6	86
519303at33208	Complete	chr2	83515075	83526705	+	282.2	308
519777at33208	Complete	chr2	140980452	140981179	+	129.2	186
520011at33208	Complete	chr2	128127531	128128930	+	125.0	219
521343at33208	Missing
522886at33208	Complete	chr2	158689841	158707607	-	144.6	139
522988at33208	Missing
523206at33208	Complete	chr1	84866825	84867479	-	125.1	108
523376at33208	Complete	chr1	99590992	99602484	+	169.9	235
523534at33208	Complete	chr4	75320859	75321392	-	247.3	149
524148at33208	Complete	chr3	87465997	87468632	-	173.7	289
524165at33208	Fragmented	chr3	31417255	31420688	-	150.1	216
524322at33208	Complete	chr1	206303008	206305495	-	103.7	106
525542at33208	Complete	chr4	4199817	4201521	-	170.1	174
525888at33208	Complete	chr4	10289813	10299625	+	209.4	157
526074at33208	Complete	chr2	176997226	176997894	-	236.0	170
526487at33208	Complete	chr3	27923566	27924127	-	208.9	148
526673at33208	Complete	chr3	96907532	96919305	+	251.8	256
526839at33208	Missing
527406at33208	Complete	chr3	76754906	76755607	-	264.0	201
528325at33208	Complete	chr1	219110559	219114154	+	255.5	158
529092at33208	Complete	chr2	37659270	37659638	-	107.4	94
529093at33208	Complete	chr3	22150179	22151017	-	249.2	191
529708at33208	Complete	chr4	18211895	18212776	-	145.6	244
529852at33208	Complete	chr3	42142899	42145736	+	140.3	149
530431at33208	Complete	chr1	133646620	133648707	+	383.1	330
532406at33208	Complete	chr2	157807704	157808237	-	83.9	129
532693at33208	Fragmented	chr3	61048223	61050923	-	201.0	179
532728at33208	Complete	chr3	127808274	127850615	-	110.8	128
532930at33208	Complete	chr3	3822270	3823144	-	122.4	147
533666at33208	Complete	chr1	135785388	135797422	+	137.1	189
533690at33208	Missing
534172at33208	Complete	chr1	19893309	19895164	-	262.4	211
534206at33208	Complete	chr2	156058536	156058918	+	64.3	96
534312at33208	Complete	chr1	176028732	176029226	+	239.5	133
534757at33208	Missing
534808at33208	Complete	chr4	73127222	73139388	-	266.8	259
535268at33208	Complete	chr3	50226187	50226876	-	179.5	174
535367at33208	Complete	chr4	49924975	49946873	+	173.7	176
535524at33208	Complete	chr4	60433039	60433521	+	144.2	140
535650at33208	Complete	chr1	176546915	176547556	+	221.0	160
535664at33208	Complete	chr4	19545080	19545945	+	119.5	109
535782at33208	Missing
535806at33208	Fragmented	chr2	46187785	46188101	+	66.6	54
536251at33208	Complete	chr4	32456178	32456735	+	110.9	124
537470at33208	Complete	chr1	222048798	222049420	+	245.5	150
537548at33208	Complete	chr1	266798146	266934462	-	120.1	131
537718at33208	Missing
537923at33208	Complete	chr2	116030639	116031338	-	189.5	150
538442at33208	Complete	chr1	245289888	245290536	-	114.5	124
539043at33208	Complete	chr1	16826982	16827455	-	188.0	142
539215at33208	Fragmented	chr1	222891097	222891216	+	65.3	39
539234at33208	Complete	chr3	138288126	138288602	-	175.4	130
539360at33208	Complete	chr2	136437256	136437966	+	107.9	157
539600at33208	Complete	chr3	41144818	41145491	-	83.5	144
540193at33208	Complete	chr4	67818459	67818962	-	120.3	122
541231at33208	Missing
541260at33208	Complete	chr2	47798818	47799210	-	107.1	82
541421at33208	Fragmented	chr3	125468947	125469390	+	171.0	128
543124at33208	Complete	chr4	55678244	55714612	-	307.6	254
543269at33208	Fragmented	chr2	124929031	124949829	-	134.5	103
544546at33208	Fragmented	chr1	101102245	101110927	+	88.0	85
544849at33208	Missing
544919at33208	Missing
545063at33208	Missing
545389at33208	Complete	chr1	74996070	74996834	-	231.1	166
545641at33208	Complete	chr3	131218741	131233314	-	196.3	121
545744at33208	Duplicated	chr1	213311549	213311925	+	73.4	93
545744at33208	Duplicated	chr4	83605790	83606172	-	73.0	91
545889at33208	Complete	chr2	74848785	74849318	-	86.7	111
546305at33208	Missing
546751at33208	Complete	chr1	48138743	48139315	+	197.0	146
547099at33208	Missing
547341at33208	Complete	chr3	138195126	138212869	-	218.5	160
547766at33208	Duplicated	chr4	66115665	66124500	-	228.6	152
547766at33208	Duplicated	chr4	66166514	66174564	+	223.4	152
548327at33208	Duplicated	chr2	73938475	73938993	+	134.8	127
548327at33208	Duplicated	chr2	73924813	73925415	+	134.1	127
548444at33208	Missing
548732at33208	Complete	chr2	22317900	22318436	+	135.6	128
549156at33208	Complete	chr1	215910660	215913494	+	211.0	136
549988at33208	Missing
551166at33208	Duplicated	chr3	125547300	125547722	+	154.5	100
551166at33208	Duplicated	chr3	88094668	88095093	-	146.4	100
551166at33208	Duplicated	manual_scaffold_968	15404	15829	+	146.4	100
551620at33208	Missing
551632at33208	Missing
551831at33208	Complete	chr4	15896269	15897225	+	211.0	204
552201at33208	Complete	chr1	221264850	221265354	+	253.4	150
552359at33208	Complete	chr4	39834856	39835278	-	85.8	114
552764at33208	Missing
552949at33208	Missing
553411at33208	Duplicated	chr2	58040919	58041656	+	153.6	177
553411at33208	Duplicated	chr2	58022739	58023476	-	148.8	177
553585at33208	Complete	chr2	125523554	125524346	+	227.9	214
554010at33208	Complete	chr2	132561646	132562365	-	241.6	211
554815at33208	Fragmented	chr3	102587489	102587918	+	113.5	108
555162at33208	Duplicated	chr2	46699596	46702721	+	160.7	142
555162at33208	Duplicated	chr1	37316097	37316607	+	146.7	141
555162at33208	Duplicated	chr2	134559864	134560538	+	136.8	148
555162at33208	Duplicated	chr2	129338218	129338883	+	136.7	148
555162at33208	Duplicated	chr2	130423435	130423911	+	136.7	148
555390at33208	Complete	chr3	33481154	33481600	+	193.2	129
555538at33208	Complete	chr3	21763950	21764564	-	73.0	134
556039at33208	Duplicated	chr2	24132543	24137584	-	90.5	98
556039at33208	Duplicated	manual_scaffold_36	400616	405639	+	90.5	98
556189at33208	Missing
556337at33208	Complete	chr1	44128208	44128703	-	176.3	124
556445at33208	Complete	chr1	94216064	94216571	-	106.6	115
556461at33208	Complete	chr3	119397088	119397541	-	67.4	89
556510at33208	Missing
556587at33208	Complete	chr1	259495140	259495663	-	89.1	114
556750at33208	Missing
556925at33208	Missing
557292at33208	Complete	chr1	242485107	242493273	-	157.4	179
557596at33208	Duplicated	chr2	16466377	16467068	+	306.6	177
557596at33208	Duplicated	chr2	1938603	1939297	+	306.0	177
557694at33208	Missing
557834at33208	Complete	chr2	135957595	135958683	+	154.1	223
557962at33208	Duplicated	chr1	51264625	51265224	-	105.9	183
557962at33208	Duplicated	chr2	19501931	19502527	-	100.3	179
557962at33208	Duplicated	chr2	19612716	19613366	-	100.2	193
557962at33208	Duplicated	chr1	97006358	97007065	+	99.3	215
557962at33208	Duplicated	chr1	97031894	97032532	+	98.4	186
557962at33208	Duplicated	chr1	97002430	97003101	+	98.2	202
557962at33208	Duplicated	chr1	96879414	96880022	+	97.3	185
557962at33208	Duplicated	chr1	96920621	96921226	+	97.2	185
557962at33208	Duplicated	chr1	96881349	96881957	+	97.1	184
557962at33208	Duplicated	chr1	27966235	27966912	-	97.0	189
557962at33208	Duplicated	chr1	28033345	28034022	+	97.0	189
557962at33208	Duplicated	chr1	27992489	27993127	+	96.9	187
557962at33208	Duplicated	chr1	96869593	96870186	+	96.6	183
558368at33208	Missing
558385at33208	Missing
558552at33208	Duplicated	chr4	40822306	40822779	+	183.6	124
558552at33208	Duplicated	chr1	108056059	108056490	+	166.6	124
558791at33208	Complete	chr2	101102921	101103424	-	212.2	122
558897at33208	Complete	chr2	186627677	186635769	+	110.9	145
558933at33208	Complete	chr1	61360706	61361399	+	132.7	175
559146at33208	Missing
559501at33208	Complete	chr2	186316588	186324002	+	282.6	212
559576at33208	Missing
559732at33208	Complete	chr4	72814856	72815210	+	55.8	62
559883at33208	Complete	chr2	6560284	6560851	-	99.9	143
560453at33208	Complete	chr1	76597405	76597959	-	234.0	149
560566at33208	Missing
560584at33208	Missing
560694at33208	Complete	chr3	17126187	17129450	+	176.8	194
561054at33208	Complete	chr2	100074765	100098227	-	143.1	124
561248at33208	Missing
561417at33208	Complete	chr3	72899661	72900146	+	114.7	125
561688at33208	Complete	chr2	16059493	16066094	+	176.3	164
561878at33208	Complete	chr1	246429638	246430567	+	128.0	193
561943at33208	Complete	chr1	219410530	219421410	+	288.0	235
562780at33208	Complete	chr4	9092727	9093927	-	182.9	167
563084at33208	Complete	chr3	53508701	53509095	+	49.9	66
563358at33208	Complete	chr1	141659407	141659913	+	127.2	151
563359at33208	Complete	chr2	4060385	4061038	-	81.2	164
563426at33208	Complete	chr3	35518060	35519324	-	224.2	208
563679at33208	Complete	chr1	248756920	248757352	-	96.3	94
563832at33208	Complete	chr3	4639191	4639637	-	88.5	128
564234at33208	Complete	chr2	131762033	131762856	-	143.5	135
564286at33208	Complete	chr1	31561479	31561991	-	172.2	106
565053at33208	Complete	chr2	185635899	185636834	-	152.0	159
566026at33208	Fragmented	chr3	89183762	89184208	-	84.1	135
566116at33208	Fragmented	chr2	105523319	105523875	-	161.8	143
566262at33208	Fragmented	chr3	118482688	118482983	+	84.7	68
566447at33208	Missing
566527at33208	Missing
566916at33208	Complete	chr1	71538437	71538937	+	40.3	93
567650at33208	Complete	chr2	136900750	136901394	-	110.9	331
567750at33208	Complete	chr2	18277082	18277477	+	107.1	102
567809at33208	Complete	chr4	27957671	27958150	-	171.7	116
568022at33208	Duplicated	chr3	85515550	85516137	-	172.1	146
568022at33208	Duplicated	manual_scaffold_328	16951	17538	-	172.1	146
568170at33208	Missing
568839at33208	Complete	chr1	111691248	111692348	+	140.9	186
568949at33208	Complete	chr1	128283344	128293095	+	211.1	154
569294at33208	Complete	chr1	9272554	9274584	-	104.2	118
569303at33208	Missing
569812at33208	Fragmented	chr2	38692690	38698389	+	184.2	138
569878at33208	Fragmented	chr2	68625836	68626441	-	167.6	130
570262at33208	Complete	chr1	255937609	255938338	-	205.2	173
570646at33208	Complete	chr2	69399932	69400431	-	205.8	133
570717at33208	Complete	chr3	95563635	95564261	+	231.1	170
571149at33208	Missing
571944at33208	Missing
572074at33208	Fragmented	chr2	126959133	126960039	-	39.9	109
572434at33208	Complete	chr1	163439362	163441835	-	222.7	197
572463at33208	Missing
572754at33208	Complete	chr3	90860439	90860801	+	131.4	115
572845at33208	Complete	chr3	36923372	36924037	+	147.5	158
573203at33208	Missing
573237at33208	Missing
573313at33208	Complete	chr2	49659276	49661234	-	228.1	252
574311at33208	Fragmented	chr3	121521650	121521946	+	24.7	55
575360at33208	Missing
576633at33208	Complete	chr2	86868559	86869156	+	244.1	141
576938at33208	Fragmented	chr3	74675423	74675670	+	51.0	62
576997at33208	Missing
577068at33208	Complete	chr4	27623505	27624165	+	122.9	157
577339at33208	Complete	chr4	10407318	10407710	-	109.3	105
577929at33208	Fragmented	chr1	113171823	113172089	-	73.9	76
578354at33208	Duplicated	chr4	92633662	92634140	+	216.9	127
578354at33208	Duplicated	chr3	111854058	111854538	-	211.8	127
578582at33208	Duplicated	chr4	36379764	36383020	+	165.7	133
578582at33208	Duplicated	chr2	177472450	177477426	-	163.0	137
578582at33208	Duplicated	chr4	91431599	91436600	-	163.0	137
578684at33208	Missing
578726at33208	Complete	chr4	2999759	3010747	+	99.6	115
578734at33208	Complete	chr1	65574941	65599894	-	151.4	181
578959at33208	Complete	chr3	140301406	140301849	-	124.9	116
579029at33208	Complete	chr1	68073497	68073885	+	80.0	104
580062at33208	Missing
580288at33208	Complete	chr1	94832511	94832954	-	196.2	116
580851at33208	Fragmented	chr4	4135363	4135736	+	30.1	70
580896at33208	Missing
581006at33208	Complete	chr3	17389346	17391071	+	134.5	126
581475at33208	Complete	chr4	57639486	57639999	-	144.4	125
581543at33208	Complete	chr2	146841822	146842475	-	57.9	126
581547at33208	Duplicated	chr3	82287614	82288299	+	194.6	146
581547at33208	Duplicated	chr2	18874877	18875495	+	190.7	146
581621at33208	Complete	chr1	248581243	248585846	-	272.1	160
581717at33208	Missing
581779at33208	Complete	chr1	141896462	141897502	-	67.2	194
582265at33208	Complete	chr3	52799742	52800269	-	129.1	121
582341at33208	Duplicated	chr2	89162403	89162810	-	184.6	104
582341at33208	Duplicated	manual_scaffold_183	94788	95195	+	184.6	104
582341at33208	Duplicated	chr2	36375888	36376304	-	180.5	103
582473at33208	Complete	chr2	74905058	74905536	-	162.6	125
582823at33208	Complete	chr4	1881497	1883802	+	214.1	184
582951at33208	Missing
583626at33208	Missing
584023at33208	Complete	chr1	251354468	251355481	+	157.1	182
584333at33208	Fragmented	chr2	37278690	37284022	+	66.4	84
584373at33208	Complete	chr3	62436632	62440559	+	47.7	60
585078at33208	Missing
585232at33208	Complete	chr1	179649634	179650112	-	88.5	105
585305at33208	Complete	chr1	256273618	256273944	-	156.1	83
585313at33208	Missing
585656at33208	Complete	chr3	11580260	11580858	-	181.8	138
585726at33208	Complete	chr2	36230858	36234367	-	110.5	140
585809at33208	Fragmented	chr3	28127114	28127569	-	80.0	126
586156at33208	Complete	chr2	84460323	84460784	-	99.1	114
586310at33208	Fragmented	chr2	187925964	187926469	+	77.0	99
586690at33208	Duplicated	chr2	95832241	95832603	-	134.7	101
586690at33208	Duplicated	chr4	73952453	73952797	-	134.6	105
586719at33208	Missing
587399at33208	Missing
587407at33208	Missing
587513at33208	Complete	chr1	45540470	45551223	-	179.8	215
587688at33208	Fragmented	chr3	117174717	117174836	-	49.5	34
587958at33208	Complete	chr2	82345685	82346047	-	140.6	82
589773at33208	Complete	chr1	84498955	84499170	+	62.4	55
589901at33208	Missing
590221at33208	Missing
590347at33208	Fragmented	chr1	168450405	168450843	-	40.6	94
590416at33208	Complete	chr2	166446058	166447028	-	192.8	180
590470at33208	Missing
591316at33208	Missing
591391at33208	Complete	chr3	141256144	141256695	+	135.7	126
591498at33208	Complete	chr3	30817781	30821364	-	102.7	141
592087at33208	Missing
592094at33208	Complete	chr3	27086142	27086669	-	156.9	140
592759at33208	Complete	chr1	163100959	163101603	-	145.9	227
592872at33208	Complete	chr4	28038939	28039511	+	183.0	146
594172at33208	Complete	chr1	213441625	213442077	-	216.6	121
594271at33208	Missing
594842at33208	Complete	chr1	201629904	201630335	-	157.9	102
594937at33208	Missing
595010at33208	Complete	chr3	18137036	18137992	-	238.0	298
595316at33208	Complete	chr1	166147169	166180629	-	134.7	111
595404at33208	Complete	chr2	33493378	33493895	-	167.4	122
595858at33208	Complete	chr1	146110938	146125527	-	293.8	300
596131at33208	Complete	chr3	33859861	33860208	-	137.0	99
596973at33208	Fragmented	chr3	98315931	98316242	+	65.4	53
597023at33208	Missing
597816at33208	Complete	chr2	146950431	146951015	-	87.4	116
598405at33208	Complete	chr4	32473612	32474178	-	97.0	92
598944at33208	Missing
599320at33208	Complete	chr3	82754796	82755227	+	142.0	94
600462at33208	Complete	chr3	34354760	34355500	-	77.7	210
600823at33208	Complete	chr2	186546644	186547450	-	135.6	165
601242at33208	Complete	chr3	88032173	88032801	+	83.6	100
601650at33208	Complete	chr2	3249736	3250175	-	122.0	109
601768at33208	Complete	chr3	23690582	23696221	-	152.7	188
601875at33208	Missing
601886at33208	Complete	chr3	37944074	37944872	+	180.3	167
601967at33208	Missing
602089at33208	Complete	chr1	30143072	30143404	+	165.5	98
602148at33208	Fragmented	chr1	201616800	201617197	+	86.2	57
602587at33208	Missing
603239at33208	Complete	chr3	29671706	29672221	+	97.3	131
603370at33208	Complete	chr3	33209572	33210052	-	152.9	118
603609at33208	Complete	chr3	34348943	34349408	-	131.7	116
603673at33208	Complete	chr1	238186540	238186923	-	178.6	117
604211at33208	Complete	chr4	14190029	14190646	-	133.7	164
604943at33208	Complete	chr3	112359578	112363386	+	126.6	91
605189at33208	Complete	chr3	94479868	94480188	-	56.4	60
606048at33208	Fragmented	chr1	186192560	186192953	+	115.1	94
606539at33208	Complete	chr4	34633637	34633954	-	132.2	101
606748at33208	Complete	chr2	158855895	158856224	-	88.0	73
606776at33208	Complete	chr2	119645841	119646302	-	55.7	96
606795at33208	Missing
606958at33208	Missing
607862at33208	Complete	chr1	100162421	100162783	-	106.1	92
608011at33208	Missing
608074at33208	Complete	chr1	208424372	208424794	+	74.8	105
608190at33208	Missing
608669at33208	Missing
608869at33208	Complete	chr3	35527883	35528259	-	117.8	103
608924at33208	Complete	chr3	71307134	71307535	+	137.5	116
609899at33208	Complete	chr1	70950220	70950817	-	126.7	103
610427at33208	Complete	chr3	25753744	25754170	-	101.4	97
610541at33208	Complete	chr2	3014593	3015887	-	69.9	131
611258at33208	Complete	chr1	119337126	119338128	-	132.7	136
611279at33208	Complete	chr4	24430451	24431033	-	61.7	142
611373at33208	Complete	chr3	134974735	134975091	-	96.1	92
611891at33208	Complete	chr3	141914999	141917784	+	54.1	83
612760at33208	Duplicated	chr3	142239874	142240158	+	127.6	79
612760at33208	Duplicated	manual_scaffold_73	23093	23377	+	127.6	79
612825at33208	Complete	chr2	117707356	117708181	+	129.1	127
613522at33208	Missing
613580at33208	Fragmented	chr2	74925467	74928539	+	146.3	168
613851at33208	Complete	chr2	118324793	118325122	+	57.6	85
614305at33208	Complete	chr3	127548122	127548697	+	64.3	98
615531at33208	Complete	chr2	114292782	114293114	+	114.2	84
615585at33208	Complete	chr3	59667507	59667863	+	89.3	80
615840at33208	Missing
616120at33208	Fragmented	chr2	77714245	77714481	-	63.9	70
616149at33208	Complete	chr1	26601176	26601457	+	63.3	67
616613at33208	Complete	chr1	152173729	152173998	+	135.1	79
616716at33208	Complete	chr1	225716917	225717384	-	180.0	123
617020at33208	Complete	chr1	167300054	167301175	+	187.4	170
617441at33208	Complete	chr3	40420117	40420530	+	135.6	85
617522at33208	Complete	chr1	77516430	77517022	+	91.7	102
617667at33208	Fragmented	chr1	212557591	212558016	-	73.2	63
618339at33208	Complete	chr4	29837029	29837379	-	116.0	83
618421at33208	Complete	chr4	70161596	70161982	-	110.5	95
618516at33208	Complete	chr1	74234754	74235314	-	62.3	93
618986at33208	Missing
619250at33208	Missing
619326at33208	Complete	chr4	58251889	58252290	-	113.3	79
619415at33208	Complete	chr1	48578444	48579287	+	118.6	137
620546at33208	Complete	chr2	31549629	31561495	+	125.0	121
620753at33208	Complete	chr1	248089455	248089895	-	111.0	114
621585at33208	Complete	chr2	82872980	82873589	-	69.0	82
621808at33208	Complete	chr1	1985090	1985453	-	135.9	81
622156at33208	Complete	chr2	186006963	186009493	-	124.1	125
622172at33208	Complete	chr1	10419261	10422169	+	94.1	100
622270at33208	Complete	chr1	242406649	242407070	-	185.2	95
622461at33208	Complete	chr1	199727225	199727566	+	146.8	97
622560at33208	Fragmented	chr1	127300127	127300459	-	139.3	106
623138at33208	Complete	chr1	175760977	175819970	-	66.7	97
623324at33208	Complete	chr2	162797036	162797553	+	193.5	116
623444at33208	Complete	chr1	149605346	149605921	+	118.7	155
623995at33208	Complete	chr4	4748439	4748760	-	111.0	67
625077at33208	Complete	chr1	5719757	5720179	+	69.3	82
625091at33208	Complete	chr2	102518892	102519223	+	65.6	76
625769at33208	Missing
628082at33208	Duplicated	chr1	42784563	42784820	-	137.5	74
628082at33208	Duplicated	chr2	96629123	96629380	+	137.5	74
628231at33208	Missing
628247at33208	Fragmented	chr1	176076406	176076773	+	69.4	68
629763at33208	Missing
630073at33208	Complete	chr3	114386536	114386703	+	83.4	46
631107at33208	Complete	chr4	81790480	81793277	-	121.8	109
631173at33208	Fragmented	chr1	246143539	246143763	+	51.2	58
631196at33208	Complete	chr1	52726683	52727324	-	119.4	178
631662at33208	Complete	chr4	29483116	29483441	+	105.6	82
631767at33208	Complete	chr1	39148470	39148820	-	114.6	110
631798at33208	Fragmented	chr1	216253625	216253945	-	39.9	64
631811at33208	Complete	chr3	99254109	99254746	-	135.0	152
632234at33208	Complete	chr2	130904221	130904599	+	176.3	101
632472at33208	Complete	chr1	162099421	162099736	-	52.3	72
632566at33208	Complete	chr1	171676332	171677000	+	174.2	148
633007at33208	Missing
633282at33208	Complete	chr1	250236211	250236642	-	44.3	69
633619at33208	Complete	chr4	28401943	28402197	+	56.8	42
634446at33208	Complete	chr3	39475627	39475938	-	115.4	77
634447at33208	Complete	chr1	262939485	262939754	+	120.4	88
636041at33208	Complete	chr3	69385187	69385589	-	94.9	78
636070at33208	Missing
636300at33208	Complete	chr2	180115020	180115265	+	117.2	73
636423at33208	Complete	chr1	46165661	46166032	-	60.0	94
637971at33208	Fragmented	chr4	50666161	50666737	+	58.9	64
638541at33208	Missing
639252at33208	Missing
640187at33208	Missing
640349at33208	Complete	chr3	111317375	111317686	-	72.3	73
641073at33208	Missing
641257at33208	Complete	chr1	244641394	244641836	+	84.8	112
642323at33208	Duplicated	chr2	152430124	152430540	+	46.4	67
642323at33208	Duplicated	chr2	152835992	152836408	-	46.4	67
642552at33208	Missing
642773at33208	Missing
643380at33208	Complete	chr3	15841819	15842109	+	80.5	80
643883at33208	Complete	chr2	174223678	174223953	+	53.7	59
643954at33208	Fragmented	chr1	184074723	184075123	-	62.2	104
644034at33208	Complete	chr2	38719528	38719713	-	88.8	50
648300at33208	Missing
649979at33208	Complete	chr3	122286179	122286584	+	66.1	123
