# BUSCO version is: 5.3.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
429011at33208	Complete	dd_Smes_g4_27	2308480	2309293	+	126.2	154
429274at33208	Complete	dd_Smes_g4_79	2068283	2068835	+	146.9	140
429751at33208	Missing
430701at33208	Missing
432050at33208	Duplicated	dd_Smes_g4_38	2084751	2085718	+	303.5	234
432050at33208	Duplicated	dd_Smes_g4_94	1517630	1518683	-	292.7	234
432155at33208	Complete	dd_Smes_g4_113	1461656	1462534	+	132.3	152
432287at33208	Complete	dd_Smes_g4_130	348544	351243	+	125.6	229
432522at33208	Missing
433216at33208	Missing
433606at33208	Complete	dd_Smes_g4_169	162674	167238	-	268.1	221
434068at33208	Complete	dd_Smes_g4_18	5997437	5998737	-	331.6	308
434863at33208	Complete	dd_Smes_g4_29	4792332	4793122	-	162.1	192
435253at33208	Missing
435678at33208	Complete	dd_Smes_g4_23	6217068	6224121	+	211.9	188
435921at33208	Complete	dd_Smes_g4_5	11284929	11285393	+	156.2	106
435939at33208	Complete	dd_Smes_g4_5	5622013	5623361	+	168.0	164
436007at33208	Complete	dd_Smes_g4_35	925207	928368	-	354.9	279
436098at33208	Complete	dd_Smes_g4_172	1136432	1137993	+	199.8	195
436539at33208	Missing
437653at33208	Complete	dd_Smes_g4_20	5188037	5188673	+	167.2	134
438133at33208	Complete	dd_Smes_g4_12	7824532	7825614	-	436.7	291
438433at33208	Duplicated	dd_Smes_g4_81	1562484	1563296	-	320.9	202
438433at33208	Duplicated	dd_Smes_g4_81	1598892	1599515	-	309.1	190
438453at33208	Complete	dd_Smes_g4_108	650310	651167	-	189.0	225
439736at33208	Complete	dd_Smes_g4_194	162475	175317	+	283.4	378
440195at33208	Missing
440493at33208	Complete	dd_Smes_g4_78	2186113	2187487	-	239.2	271
441575at33208	Complete	dd_Smes_g4_27	4084472	4093572	-	377.6	519
442169at33208	Missing
442203at33208	Complete	dd_Smes_g4_268	542977	544341	+	359.1	343
442823at33208	Complete	dd_Smes_g4_37	2321468	2341579	-	159.3	247
443305at33208	Fragmented	dd_Smes_g4_65	2014751	2015242	+	70.7	128
443518at33208	Complete	dd_Smes_g4_199	747011	750840	+	306.6	261
443659at33208	Complete	dd_Smes_g4_99	1780166	1781056	+	85.0	129
443928at33208	Complete	dd_Smes_g4_12	1819110	1826232	+	405.5	290
444160at33208	Complete	dd_Smes_g4_19	2087777	2088526	+	277.3	175
444231at33208	Fragmented	dd_Smes_g4_3	8938450	8938805	+	48.5	80
445031at33208	Missing
445034at33208	Complete	dd_Smes_g4_16	3289536	3300533	-	255.0	280
445091at33208	Duplicated	dd_Smes_g4_375	9200	11092	+	157.6	227
445091at33208	Duplicated	dd_Smes_g4_4	1081320	1083213	-	157.6	227
446000at33208	Complete	dd_Smes_g4_25	2910726	2911289	-	259.6	179
446031at33208	Complete	dd_Smes_g4_19	606029	611002	+	230.8	226
447320at33208	Fragmented	dd_Smes_g4_184	491340	491618	-	53.7	72
447400at33208	Missing
448196at33208	Complete	dd_Smes_g4_20	2730382	2731187	-	280.3	217
448514at33208	Missing
449056at33208	Missing
449139at33208	Complete	dd_Smes_g4_33	1836253	1837547	-	304.7	316
449189at33208	Complete	dd_Smes_g4_1	5445838	5448012	+	453.8	390
450643at33208	Missing
450785at33208	Complete	dd_Smes_g4_8	4759018	4765466	+	96.0	105
451242at33208	Complete	dd_Smes_g4_77	686531	687394	-	105.7	196
451957at33208	Complete	dd_Smes_g4_3	14099849	14115221	+	352.6	360
452208at33208	Duplicated	dd_Smes_g4_121	921981	928853	+	211.1	158
452208at33208	Duplicated	dd_Smes_g4_18	4714112	4715675	+	195.0	185
452499at33208	Complete	dd_Smes_g4_81	969273	980376	+	305.5	213
452574at33208	Complete	dd_Smes_g4_157	177789	180804	+	317.7	318
453049at33208	Missing
453052at33208	Missing
453056at33208	Missing
453687at33208	Complete	dd_Smes_g4_91	2098380	2102642	+	222.1	262
454911at33208	Complete	dd_Smes_g4_177	296754	299007	-	242.9	323
455512at33208	Complete	dd_Smes_g4_24	854448	855231	-	152.8	139
455941at33208	Complete	dd_Smes_g4_14	4474464	4475826	+	152.8	170
456998at33208	Missing
457777at33208	Complete	dd_Smes_g4_11	5129797	5134014	+	131.1	186
458807at33208	Complete	dd_Smes_g4_24	2510877	2512225	-	313.4	262
458974at33208	Fragmented	dd_Smes_g4_21	5410186	5410410	-	69.5	65
458988at33208	Missing
459253at33208	Complete	dd_Smes_g4_2	7516183	7520276	-	299.9	211
460044at33208	Fragmented	dd_Smes_g4_157	1279530	1283526	-	130.5	209
460518at33208	Complete	dd_Smes_g4_58	1373750	1374760	-	365.1	274
461123at33208	Missing
461193at33208	Complete	dd_Smes_g4_261	231212	244729	-	192.8	198
462325at33208	Complete	dd_Smes_g4_55	2399607	2405139	-	244.8	247
462897at33208	Complete	dd_Smes_g4_17	2181175	2185852	+	342.6	328
463071at33208	Missing
464204at33208	Complete	dd_Smes_g4_405	87380	91374	+	301.2	227
464243at33208	Missing
464286at33208	Complete	dd_Smes_g4_148	146663	148465	-	198.4	275
464312at33208	Complete	dd_Smes_g4_20	2978766	2993460	+	233.7	320
464987at33208	Duplicated	dd_Smes_g4_15	4816995	4817678	+	128.9	138
464987at33208	Duplicated	dd_Smes_g4_18	6597297	6597961	-	113.1	139
465092at33208	Complete	dd_Smes_g4_112	168667	169600	+	345.0	221
465401at33208	Missing
465512at33208	Fragmented	dd_Smes_g4_53	3618415	3620981	-	105.3	123
465651at33208	Missing
465703at33208	Complete	dd_Smes_g4_9	4185900	4189723	-	218.5	161
465933at33208	Complete	dd_Smes_g4_78	1145821	1147614	+	319.4	239
466616at33208	Fragmented	dd_Smes_g4_132	701003	701371	+	86.7	102
466942at33208	Missing
467106at33208	Complete	dd_Smes_g4_11	1368482	1369646	+	319.9	254
467142at33208	Fragmented	dd_Smes_g4_231	402050	402716	+	112.0	134
467744at33208	Complete	dd_Smes_g4_15	4747753	4756983	+	228.6	243
468248at33208	Complete	dd_Smes_g4_248	482334	484627	-	301.2	285
468359at33208	Fragmented	dd_Smes_g4_9	6387876	6393809	+	162.5	128
468631at33208	Complete	dd_Smes_g4_48	2159816	2171664	+	149.0	167
468710at33208	Fragmented	dd_Smes_g4_28	687314	687601	-	100.4	86
468757at33208	Complete	dd_Smes_g4_5	3752028	3758650	-	280.6	275
469367at33208	Complete	dd_Smes_g4_147	1194163	1200788	+	267.5	271
470197at33208	Missing
470523at33208	Complete	dd_Smes_g4_47	1184693	1185440	+	206.8	195
471608at33208	Complete	dd_Smes_g4_292	155914	156816	-	238.3	209
471787at33208	Complete	dd_Smes_g4_4	1799548	1802225	-	350.4	266
472313at33208	Complete	dd_Smes_g4_43	857561	867029	-	332.5	254
472352at33208	Complete	dd_Smes_g4_52	3836583	3837192	+	120.6	142
473106at33208	Complete	dd_Smes_g4_110	1429894	1431114	+	284.1	291
474144at33208	Fragmented	dd_Smes_g4_86	797454	797975	+	208.8	153
474302at33208	Missing
474387at33208	Complete	dd_Smes_g4_3	1717946	1719929	+	167.5	200
475826at33208	Complete	dd_Smes_g4_183	961895	969763	+	105.3	184
476036at33208	Complete	dd_Smes_g4_45	1952075	1957775	+	281.5	211
477052at33208	Missing
477939at33208	Complete	dd_Smes_g4_31	5041018	5077209	-	130.3	220
477998at33208	Missing
478073at33208	Complete	dd_Smes_g4_15	5798621	5799376	+	374.1	226
478984at33208	Complete	dd_Smes_g4_10	9309901	9310907	-	264.7	252
480700at33208	Missing
480735at33208	Complete	dd_Smes_g4_103	445481	450227	+	222.4	218
481557at33208	Missing
482691at33208	Complete	dd_Smes_g4_56	3717016	3723988	-	361.5	243
483489at33208	Complete	dd_Smes_g4_152	499101	499907	-	95.6	203
485003at33208	Complete	dd_Smes_g4_12	2176829	2187848	-	189.2	202
485696at33208	Complete	dd_Smes_g4_1	16290983	16301869	-	114.5	159
486370at33208	Fragmented	dd_Smes_g4_84	993343	993777	-	72.3	119
486431at33208	Complete	dd_Smes_g4_136	1011398	1012501	+	170.2	243
486743at33208	Fragmented	dd_Smes_g4_5	10544825	10545223	-	54.0	92
486993at33208	Complete	dd_Smes_g4_204	126220	127436	+	276.2	241
487873at33208	Fragmented	dd_Smes_g4_69	2376938	2377312	+	47.1	80
487987at33208	Complete	dd_Smes_g4_22	2864249	2864946	-	151.4	145
488559at33208	Complete	dd_Smes_g4_15	7367218	7368286	+	138.2	159
488635at33208	Complete	dd_Smes_g4_212	615878	622438	+	148.1	191
489359at33208	Fragmented	dd_Smes_g4_68	1519457	1519636	+	91.0	56
489858at33208	Fragmented	dd_Smes_g4_60	130638	132880	+	102.5	91
489997at33208	Missing
490248at33208	Complete	dd_Smes_g4_128	783219	784013	-	236.7	165
490961at33208	Missing
491252at33208	Complete	dd_Smes_g4_1	2926402	2927805	-	112.6	165
491289at33208	Complete	dd_Smes_g4_241	105756	123512	+	112.3	137
492033at33208	Complete	dd_Smes_g4_245	139696	143185	+	103.6	149
493148at33208	Fragmented	dd_Smes_g4_12	4436555	4438914	-	76.8	72
493505at33208	Missing
493913at33208	Complete	dd_Smes_g4_116	311831	313275	+	312.4	390
494057at33208	Fragmented	dd_Smes_g4_217	182445	182887	+	71.8	124
495100at33208	Complete	dd_Smes_g4_28	5588934	5596570	-	313.5	218
495175at33208	Complete	dd_Smes_g4_39	2843551	2863685	+	126.0	143
495207at33208	Missing
495311at33208	Complete	dd_Smes_g4_303	107896	108527	+	145.4	161
495329at33208	Missing
495389at33208	Complete	dd_Smes_g4_279	180404	181039	-	120.7	164
495605at33208	Complete	dd_Smes_g4_16	239860	240663	-	274.5	216
495802at33208	Missing
495926at33208	Missing
496070at33208	Complete	dd_Smes_g4_25	1873835	1874698	+	43.6	180
496219at33208	Complete	dd_Smes_g4_175	734547	735526	+	217.0	209
498535at33208	Missing
500261at33208	Fragmented	dd_Smes_g4_181	531561	532221	+	181.9	178
500808at33208	Complete	dd_Smes_g4_106	1664857	1666039	+	283.0	302
501396at33208	Complete	dd_Smes_g4_26	5642126	5643711	-	274.7	169
501546at33208	Complete	dd_Smes_g4_139	1248636	1249151	-	51.1	104
501788at33208	Missing
502128at33208	Complete	dd_Smes_g4_258	113820	116352	-	308.5	289
502407at33208	Duplicated	dd_Smes_g4_52	1899472	1903378	-	195.5	173
502407at33208	Duplicated	dd_Smes_g4_2	10500943	10501837	+	173.4	174
502429at33208	Complete	dd_Smes_g4_60	1533436	1534097	-	124.0	139
502584at33208	Missing
502691at33208	Complete	dd_Smes_g4_129	688589	690056	-	303.2	205
503333at33208	Duplicated	dd_Smes_g4_41	2048404	2049268	+	325.1	250
503333at33208	Duplicated	dd_Smes_g4_413	55309	56173	+	325.1	250
503333at33208	Duplicated	dd_Smes_g4_21	1209425	1210321	+	300.3	245
503828at33208	Missing
504207at33208	Complete	dd_Smes_g4_12	7740026	7741136	-	216.9	280
504292at33208	Complete	dd_Smes_g4_46	1395184	1395764	+	160.8	139
504691at33208	Duplicated	dd_Smes_g4_26	3357185	3357706	-	122.0	139
504691at33208	Duplicated	dd_Smes_g4_343	55230	55751	+	122.0	139
504731at33208	Complete	dd_Smes_g4_33	910027	937208	-	164.0	190
504912at33208	Fragmented	dd_Smes_g4_6	1196395	1196499	+	29.9	34
505248at33208	Complete	dd_Smes_g4_45	2933013	2934426	-	210.8	180
505718at33208	Missing
508188at33208	Complete	dd_Smes_g4_160	1031012	1032549	+	216.9	201
508379at33208	Complete	dd_Smes_g4_96	317337	318094	+	168.7	127
508986at33208	Fragmented	dd_Smes_g4_173	22497	23081	-	75.5	131
509494at33208	Complete	dd_Smes_g4_51	2471635	2472191	-	186.3	132
509816at33208	Complete	dd_Smes_g4_1	9257102	9258002	-	110.5	120
510174at33208	Missing
510522at33208	Complete	dd_Smes_g4_182	793850	794542	+	130.3	172
510581at33208	Complete	dd_Smes_g4_359	18675	20802	-	188.0	230
511272at33208	Complete	dd_Smes_g4_37	1593623	1596222	-	145.7	213
511386at33208	Complete	dd_Smes_g4_202	918807	920594	-	185.7	344
511575at33208	Complete	dd_Smes_g4_15	3676745	3677499	+	222.3	147
511668at33208	Complete	dd_Smes_g4_63	2091832	2092642	+	134.1	166
514121at33208	Duplicated	dd_Smes_g4_31	5101698	5102616	+	226.3	168
514121at33208	Duplicated	dd_Smes_g4_31	5286765	5287683	-	226.1	168
514296at33208	Complete	dd_Smes_g4_13	5817916	5818420	-	192.3	134
514565at33208	Complete	dd_Smes_g4_46	4413853	4419480	-	338.9	178
514675at33208	Complete	dd_Smes_g4_46	2708748	2721276	-	168.6	164
514698at33208	Complete	dd_Smes_g4_54	1114878	1115587	+	132.0	166
514724at33208	Complete	dd_Smes_g4_152	347415	350002	+	147.7	129
514727at33208	Fragmented	dd_Smes_g4_188	81442	81965	+	39.7	69
514740at33208	Complete	dd_Smes_g4_18	7257895	7258503	+	200.9	173
514834at33208	Missing
514892at33208	Complete	dd_Smes_g4_29	295242	296592	+	245.8	202
515058at33208	Complete	dd_Smes_g4_105	1948749	1964219	+	329.7	318
515377at33208	Missing
515410at33208	Complete	dd_Smes_g4_137	823972	824922	-	196.4	152
515425at33208	Missing
515528at33208	Missing
515640at33208	Complete	dd_Smes_g4_114	1833294	1834013	+	213.4	191
516078at33208	Duplicated	dd_Smes_g4_3	6390387	6391274	-	211.7	252
516078at33208	Duplicated	dd_Smes_g4_3	6590185	6591093	-	211.3	227
516078at33208	Duplicated	dd_Smes_g4_3	6325937	6326824	+	210.2	240
516321at33208	Complete	dd_Smes_g4_24	421249	421808	-	156.4	129
516481at33208	Complete	dd_Smes_g4_36	2192228	2192848	+	58.2	168
516659at33208	Fragmented	dd_Smes_g4_230	288416	288919	+	40.0	112
516716at33208	Complete	dd_Smes_g4_7	7517860	7522251	-	247.2	261
517311at33208	Complete	dd_Smes_g4_25	3683525	3687452	+	206.1	188
517525at33208	Complete	dd_Smes_g4_24	6221212	6224282	+	232.0	246
517686at33208	Complete	dd_Smes_g4_10	9252922	9253281	+	137.3	99
517968at33208	Complete	dd_Smes_g4_3	1685942	1686411	-	105.4	91
518288at33208	Complete	dd_Smes_g4_40	1675503	1680528	+	317.8	255
518569at33208	Fragmented	dd_Smes_g4_36	4633413	4641256	-	63.2	138
518635at33208	Complete	dd_Smes_g4_39	1442259	1444037	-	178.2	354
519030at33208	Missing
519303at33208	Complete	dd_Smes_g4_9	2554833	2564649	-	287.7	320
519777at33208	Complete	dd_Smes_g4_15	467256	467981	-	150.5	186
520011at33208	Complete	dd_Smes_g4_15	7315937	7317417	-	118.0	221
521343at33208	Missing
522886at33208	Complete	dd_Smes_g4_90	168305	176605	-	178.5	182
522988at33208	Missing
523206at33208	Complete	dd_Smes_g4_13	3334576	3335235	+	115.1	99
523376at33208	Complete	dd_Smes_g4_89	1381742	1387447	+	163.5	227
523534at33208	Complete	dd_Smes_g4_129	513439	513972	-	249.1	149
524148at33208	Complete	dd_Smes_g4_145	75177	77060	+	171.5	300
524165at33208	Fragmented	dd_Smes_g4_80	2365276	2368078	+	149.6	224
524322at33208	Complete	dd_Smes_g4_245	83507	85519	-	106.3	106
525542at33208	Complete	dd_Smes_g4_110	356280	357891	+	131.6	157
525888at33208	Complete	dd_Smes_g4_31	4399511	4415058	-	203.6	157
526074at33208	Complete	dd_Smes_g4_30	3994515	3995165	+	231.0	168
526487at33208	Duplicated	dd_Smes_g4_45	99699	100261	+	214.4	148
526487at33208	Duplicated	dd_Smes_g4_75	23511	24073	-	214.4	148
526673at33208	Complete	dd_Smes_g4_190	803517	813476	+	261.3	251
526839at33208	Missing
527406at33208	Complete	dd_Smes_g4_26	2017154	2017855	+	261.1	201
528325at33208	Complete	dd_Smes_g4_211	428818	433282	+	254.5	158
529092at33208	Complete	dd_Smes_g4_20	3551773	3552139	-	108.5	94
529093at33208	Complete	dd_Smes_g4_74	1105806	1106630	+	273.1	189
529708at33208	Complete	dd_Smes_g4_33	746369	747064	-	144.6	184
529852at33208	Complete	dd_Smes_g4_22	4365940	4370354	-	142.0	135
530431at33208	Complete	dd_Smes_g4_156	449609	452936	+	378.5	329
532406at33208	Complete	dd_Smes_g4_177	706841	707389	-	82.3	129
532693at33208	Complete	dd_Smes_g4_16	5324102	5328754	-	212.8	209
532728at33208	Complete	dd_Smes_g4_159	1329139	1329669	-	93.7	105
532930at33208	Complete	dd_Smes_g4_19	3290645	3292056	-	115.4	137
533666at33208	Complete	dd_Smes_g4_135	1129132	1143918	+	115.3	169
533690at33208	Missing
534172at33208	Complete	dd_Smes_g4_2	15773841	15778219	+	254.5	211
534206at33208	Complete	dd_Smes_g4_9	1978199	1978652	+	69.9	99
534312at33208	Complete	dd_Smes_g4_6	1069891	1070385	-	240.0	133
534757at33208	Missing
534808at33208	Complete	dd_Smes_g4_120	1816477	1819904	-	265.5	268
535268at33208	Complete	dd_Smes_g4_51	2080039	2080728	-	184.5	174
535367at33208	Complete	dd_Smes_g4_41	3566762	3602000	-	188.4	175
535524at33208	Complete	dd_Smes_g4_19	5406340	5406825	-	147.5	140
535650at33208	Complete	dd_Smes_g4_48	850748	851389	-	222.1	160
535664at33208	Complete	dd_Smes_g4_152	34089	34895	-	126.0	110
535782at33208	Missing
535806at33208	Fragmented	dd_Smes_g4_8	7639851	7640160	-	68.0	54
536251at33208	Complete	dd_Smes_g4_46	2215641	2216216	+	109.4	126
537470at33208	Complete	dd_Smes_g4_2	5775704	5776324	+	244.9	150
537548at33208	Complete	dd_Smes_g4_37	2055148	2071349	-	170.0	142
537718at33208	Missing
537923at33208	Complete	dd_Smes_g4_1	1688604	1689298	+	190.4	150
538442at33208	Complete	dd_Smes_g4_5	5270415	5271047	+	111.7	138
539043at33208	Complete	dd_Smes_g4_40	2140263	2140748	+	192.1	143
539215at33208	Fragmented	dd_Smes_g4_2	6740855	6740983	+	69.4	41
539234at33208	Duplicated	dd_Smes_g4_124	625599	626057	-	171.9	128
539234at33208	Duplicated	dd_Smes_g4_302	100403	100861	+	171.9	128
539360at33208	Complete	dd_Smes_g4_15	3062227	3062937	-	109.7	157
539600at33208	Missing
540193at33208	Complete	dd_Smes_g4_71	1162731	1163231	-	117.8	133
541231at33208	Missing
541260at33208	Complete	dd_Smes_g4_8	9607418	9607813	-	108.0	82
541421at33208	Fragmented	dd_Smes_g4_95	1677840	1678284	+	168.2	128
543124at33208	Complete	dd_Smes_g4_44	3899359	3929388	+	305.4	252
543269at33208	Fragmented	dd_Smes_g4_14	4344060	4346537	+	135.7	104
544546at33208	Fragmented	dd_Smes_g4_89	2461724	2465035	+	80.5	85
544849at33208	Missing
544919at33208	Missing
545063at33208	Missing
545389at33208	Complete	dd_Smes_g4_10	5120421	5121187	-	229.2	166
545641at33208	Complete	dd_Smes_g4_179	949365	955123	-	203.6	121
545744at33208	Missing
545889at33208	Complete	dd_Smes_g4_18	4121129	4121662	-	93.6	119
546305at33208	Missing
546751at33208	Complete	dd_Smes_g4_11	4011330	4011902	-	197.4	146
547099at33208	Missing
547341at33208	Duplicated	dd_Smes_g4_124	742216	745438	+	213.4	161
547341at33208	Duplicated	dd_Smes_g4_302	61706	66798	-	213.4	161
547766at33208	Duplicated	dd_Smes_g4_142	1133806	1142263	-	226.6	152
547766at33208	Duplicated	dd_Smes_g4_142	1278867	1280657	+	210.6	140
548327at33208	Complete	dd_Smes_g4_18	3803845	3805819	+	91.0	112
548444at33208	Missing
548732at33208	Complete	dd_Smes_g4_59	2852918	2853454	-	137.7	128
549156at33208	Complete	dd_Smes_g4_25	2906800	2910524	-	211.0	136
549988at33208	Missing
551166at33208	Duplicated	dd_Smes_g4_95	1768120	1768542	+	154.5	100
551166at33208	Duplicated	dd_Smes_g4_99	1916963	1917388	-	149.3	100
551620at33208	Missing
551632at33208	Missing
551831at33208	Complete	dd_Smes_g4_62	1626114	1627070	+	214.6	204
552201at33208	Complete	dd_Smes_g4_5	827421	827925	+	257.7	150
552359at33208	Complete	dd_Smes_g4_23	6584489	6584911	-	86.4	114
552764at33208	Missing
552949at33208	Fragmented	dd_Smes_g4_160	113188	113289	+	44.1	32
553411at33208	Duplicated	dd_Smes_g4_201	926741	927478	-	153.5	150
553411at33208	Duplicated	dd_Smes_g4_201	901839	902603	-	152.1	150
553585at33208	Complete	dd_Smes_g4_14	3512791	3513411	-	217.6	167
554010at33208	Complete	dd_Smes_g4_15	5088726	5089445	+	242.4	211
554815at33208	Fragmented	dd_Smes_g4_66	2369550	2369982	-	65.7	67
555162at33208	Duplicated	dd_Smes_g4_8	8563323	8567832	+	168.7	142
555162at33208	Duplicated	dd_Smes_g4_87	2323892	2324400	-	146.5	141
555390at33208	Complete	dd_Smes_g4_121	232880	233326	+	194.4	129
555538at33208	Complete	dd_Smes_g4_74	1936449	1936943	+	75.9	133
556039at33208	Complete	dd_Smes_g4_59	726697	727478	+	89.8	98
556189at33208	Missing
556337at33208	Duplicated	dd_Smes_g4_2	7788708	7789204	+	184.3	124
556337at33208	Duplicated	dd_Smes_g4_2	7664911	7665407	-	182.3	124
556445at33208	Complete	dd_Smes_g4_29	4025036	4025477	+	99.6	109
556461at33208	Missing
556510at33208	Missing
556587at33208	Complete	dd_Smes_g4_6	10197802	10198325	-	85.3	114
556750at33208	Missing
556925at33208	Missing
557292at33208	Complete	dd_Smes_g4_5	7582087	7597857	+	165.7	178
557596at33208	Duplicated	dd_Smes_g4_1	11891637	11892332	+	306.1	177
557596at33208	Duplicated	dd_Smes_g4_1	6685489	6686183	-	306.0	177
557694at33208	Missing
557834at33208	Complete	dd_Smes_g4_15	3418291	3419382	-	152.8	220
557962at33208	Duplicated	dd_Smes_g4_3	8399686	8400339	+	103.0	189
557962at33208	Duplicated	dd_Smes_g4_3	8302939	8303565	+	103.0	184
557962at33208	Duplicated	dd_Smes_g4_11	882419	883084	+	95.7	187
557962at33208	Duplicated	dd_Smes_g4_56	2670721	2671407	-	95.0	197
557962at33208	Duplicated	dd_Smes_g4_56	2661395	2667659	-	93.8	190
557962at33208	Duplicated	dd_Smes_g4_11	877164	877805	-	93.8	188
557962at33208	Duplicated	dd_Smes_g4_56	2668825	2669517	-	92.4	194
557962at33208	Duplicated	dd_Smes_g4_315	264470	265180	-	90.7	209
557962at33208	Duplicated	dd_Smes_g4_89	23326	23946	-	87.7	186
558368at33208	Missing
558385at33208	Missing
558552at33208	Duplicated	dd_Smes_g4_164	15501	15978	-	183.6	124
558552at33208	Duplicated	dd_Smes_g4_164	474797	475274	+	183.6	124
558791at33208	Complete	dd_Smes_g4_157	1348332	1348835	+	212.2	122
558897at33208	Complete	dd_Smes_g4_134	510834	516388	+	119.5	145
558933at33208	Complete	dd_Smes_g4_12	6154128	6154826	+	136.6	175
559146at33208	Missing
559501at33208	Complete	dd_Smes_g4_134	1106104	1113109	-	279.7	212
559576at33208	Missing
559732at33208	Complete	dd_Smes_g4_120	740107	740442	+	55.6	61
559883at33208	Complete	dd_Smes_g4_42	1805784	1806226	-	96.1	119
560453at33208	Complete	dd_Smes_g4_12	8487952	8488506	+	234.0	149
560566at33208	Missing
560584at33208	Complete	dd_Smes_g4_126	1285138	1285587	-	37.7	75
560694at33208	Complete	dd_Smes_g4_362	44376	47251	-	174.1	200
561054at33208	Complete	dd_Smes_g4_157	1038243	1038871	-	144.9	124
561248at33208	Missing
561417at33208	Complete	dd_Smes_g4_32	4975933	4976418	+	114.9	125
561688at33208	Complete	dd_Smes_g4_1	7147832	7153273	-	168.7	173
561878at33208	Complete	dd_Smes_g4_5	4004156	4005085	-	129.0	192
561943at33208	Complete	dd_Smes_g4_211	803491	809248	+	268.2	235
562780at33208	Complete	dd_Smes_g4_31	4569955	4571187	-	188.7	157
563084at33208	Complete	dd_Smes_g4_64	2172998	2173368	+	52.1	67
563358at33208	Complete	dd_Smes_g4_7	9005093	9005608	-	126.7	143
563359at33208	Complete	dd_Smes_g4_1	15404522	15405190	-	80.0	123
563426at33208	Complete	dd_Smes_g4_275	310792	312196	-	228.8	203
563679at33208	Complete	dd_Smes_g4_2	12156563	12156994	-	94.8	93
563832at33208	Complete	dd_Smes_g4_19	3784894	3785349	-	88.1	131
564234at33208	Complete	dd_Smes_g4_15	5600353	5601180	+	143.8	135
564286at33208	Complete	dd_Smes_g4_3	12204870	12205280	-	172.8	108
565053at33208	Complete	dd_Smes_g4_134	307608	308543	-	153.7	168
566026at33208	Fragmented	dd_Smes_g4_99	761624	762070	+	83.8	134
566116at33208	Complete	dd_Smes_g4_8	6622915	6626142	+	175.3	155
566262at33208	Fragmented	dd_Smes_g4_82	332189	332484	-	84.0	69
566447at33208	Missing
566527at33208	Missing
566916at33208	Missing
567650at33208	Complete	dd_Smes_g4_8	3433787	3435382	-	141.9	443
567750at33208	Complete	dd_Smes_g4_36	587084	587479	+	107.4	102
567809at33208	Duplicated	dd_Smes_g4_167	1018584	1019060	+	171.5	116
567809at33208	Duplicated	dd_Smes_g4_167	1173911	1174387	-	171.5	116
568022at33208	Complete	dd_Smes_g4_111	1262139	1262716	-	171.9	146
568170at33208	Missing
568839at33208	Duplicated	dd_Smes_g4_92	26806	28051	+	141.5	181
568839at33208	Duplicated	dd_Smes_g4_132	826246	827491	-	140.7	181
568949at33208	Complete	dd_Smes_g4_72	1308705	1320880	+	197.2	154
569294at33208	Fragmented	dd_Smes_g4_6	7808604	7810649	+	96.5	86
569303at33208	Missing
569812at33208	Fragmented	dd_Smes_g4_20	7117563	7125041	-	181.7	138
569878at33208	Fragmented	dd_Smes_g4_8	5264930	5265534	+	167.3	108
570262at33208	Complete	dd_Smes_g4_94	25016	25753	+	205.8	173
570646at33208	Complete	dd_Smes_g4_8	5936594	5937096	-	206.9	135
570717at33208	Complete	dd_Smes_g4_34	2614343	2614969	-	230.5	170
571149at33208	Missing
571944at33208	Missing
572074at33208	Fragmented	dd_Smes_g4_15	7799973	7800714	+	44.0	105
572434at33208	Complete	dd_Smes_g4_162	659512	661050	+	241.8	195
572463at33208	Missing
572754at33208	Duplicated	dd_Smes_g4_203	963184	963543	-	126.6	115
572754at33208	Duplicated	dd_Smes_g4_296	123620	123943	-	110.4	103
572845at33208	Complete	dd_Smes_g4_199	105862	106413	-	134.0	134
573203at33208	Missing
573237at33208	Missing
573313at33208	Complete	dd_Smes_g4_54	1111346	1114256	-	192.0	211
574311at33208	Fragmented	dd_Smes_g4_50	1672891	1686723	-	26.3	34
575360at33208	Missing
576633at33208	Complete	dd_Smes_g4_116	626358	626955	-	247.0	141
576938at33208	Fragmented	dd_Smes_g4_26	4107215	4107657	+	64.8	67
576997at33208	Complete	dd_Smes_g4_42	132731	133360	-	175.7	144
577068at33208	Complete	dd_Smes_g4_35	3077872	3078532	-	117.8	157
577339at33208	Complete	dd_Smes_g4_31	4253893	4254294	+	109.4	106
577929at33208	Missing
578354at33208	Duplicated	dd_Smes_g4_117	1098306	1098785	+	214.6	127
578354at33208	Duplicated	dd_Smes_g4_248	609873	610352	+	206.3	127
578582at33208	Complete	dd_Smes_g4_30	3551674	3553610	+	153.4	137
578684at33208	Missing
578726at33208	Complete	dd_Smes_g4_110	1882909	1894494	-	96.4	116
578734at33208	Missing
578959at33208	Complete	dd_Smes_g4_61	2691476	2691919	+	124.9	116
579029at33208	Complete	dd_Smes_g4_91	2359051	2359514	+	74.4	106
580062at33208	Missing
580288at33208	Complete	dd_Smes_g4_29	2953935	2954371	+	196.3	116
580851at33208	Missing
580896at33208	Missing
581006at33208	Complete	dd_Smes_g4_149	44186	46539	-	106.0	109
581475at33208	Duplicated	dd_Smes_g4_44	1425972	1426494	+	142.9	129
581475at33208	Duplicated	dd_Smes_g4_21	1211585	1212107	-	142.7	129
